Node_Name	Adipose_Tissue_Control.merged.rma6	AT_Mock_1_1000000.merged.rma6	AT_Mock_1_100000.merged.rma6	AT_Mock_1_10000.merged.rma6	AT_Mock_1_1000.merged.rma6	AT_Mock_1_100.merged.rma6	AT_Mock_1_50_1.merged.rma6	AT_Mock_1_50_2.merged.rma6	AT_Mock_1_50_3.merged.rma6	AT_Mock_1_50_4.merged.rma6	AT_Mock_1_50.merged.rma6	Hepatology_High_1.merged.rma6	Hepatology_High_2.merged.rma6	Hepatology_Low_1.merged.rma6	Hepatology_Low_2.merged.rma6	patient_1_AT.merged.rma6	patient_1_blood.merged.rma6	patient_1_stool.merged.rma6	patient_2_AT.merged.rma6	patient_2_blood.merged.rma6	patient_2_stool.merged.rma6
bacterium_NLAE-zl-C26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	17
bacterium_NLAE-zl-C260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
bacterium_NLAE-zl-C261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7
bacterium_NLAE-zl-C263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C264	0	0	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C27	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C274	0	0	0	0	0	3	1	0	6	1	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C278	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C280	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12
bacterium_NLAE-zl-C286	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C291	0	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
bacterium_NLAE-zl-C308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C309	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
bacterium_NLAE-zl-C312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
bacterium_NLAE-zl-C324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7
bacterium_NLAE-zl-C35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
bacterium_NLAE-zl-C355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3
bacterium_NLAE-zl-C357	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
bacterium_NLAE-zl-C365	0	0	0	0	2	4	2	0	0	0	1	0	0	0	0	0	0	9	0	0	3
bacterium_NLAE-zl-C368	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	2
bacterium_NLAE-zl-C37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
bacterium_NLAE-zl-C379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
bacterium_NLAE-zl-C380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4
bacterium_NLAE-zl-C387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bacterium_NLAE-zl-C391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
bacterium_NLAE-zl-C393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	11
bacterium_NLAE-zl-C394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
bacterium_NLAE-zl-C399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C406	0	0	0	5	0	3	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C407	0	0	1	0	1	5	0	0	3	48	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C408	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2
bacterium_NLAE-zl-C409	0	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C413	0	0	0	1	0	5	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-C414	0	0	0	0	7	16	4	0	10	9	8	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C42	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bacterium_NLAE-zl-C430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
bacterium_NLAE-zl-C431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bacterium_NLAE-zl-C433	0	2	0	3	3	2	1	0	4	5	9	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7
bacterium_NLAE-zl-C444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
bacterium_NLAE-zl-C45	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	8	0	0
bacterium_NLAE-zl-C453	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	73
bacterium_NLAE-zl-C46	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C465	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C473	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	8
bacterium_NLAE-zl-C476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C477	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	6
bacterium_NLAE-zl-C478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
bacterium_NLAE-zl-C479	0	0	0	0	0	2	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
bacterium_NLAE-zl-C487	0	0	0	0	3	2	4	0	7	4	4	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-C489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	45
bacterium_NLAE-zl-C490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	1
bacterium_NLAE-zl-C492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
bacterium_NLAE-zl-C5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	13
bacterium_NLAE-zl-C501	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	21
bacterium_NLAE-zl-C504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10
bacterium_NLAE-zl-C510	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	4
bacterium_NLAE-zl-C512	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	6	0	0	8
bacterium_NLAE-zl-C516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4
bacterium_NLAE-zl-C52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	1	20
bacterium_NLAE-zl-C53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-C535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
bacterium_NLAE-zl-C536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10
bacterium_NLAE-zl-C551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
bacterium_NLAE-zl-C554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
bacterium_NLAE-zl-C555	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3
bacterium_NLAE-zl-C557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
bacterium_NLAE-zl-C560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-C563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C564	0	0	0	7	9	7	2	0	8	6	14	0	0	0	1	0	0	1	0	0	3
bacterium_NLAE-zl-C573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
bacterium_NLAE-zl-C574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10
bacterium_NLAE-zl-C575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	10
bacterium_NLAE-zl-C576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
bacterium_NLAE-zl-C584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-C585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7
bacterium_NLAE-zl-C6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	16
bacterium_NLAE-zl-C60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-C611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
bacterium_NLAE-zl-C62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4
bacterium_NLAE-zl-C69	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-C7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
bacterium_NLAE-zl-C71	0	0	0	0	4	1	3	0	5	2	2	0	0	0	0	0	0	0	0	0	9
bacterium_NLAE-zl-C74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5
bacterium_NLAE-zl-C82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
bacterium_NLAE-zl-C85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5
bacterium_NLAE-zl-C95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7
bacterium_NLAE-zl-C99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
bacterium_NLAE-zl-G11	0	0	0	0	0	13	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3
bacterium_NLAE-zl-G113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
bacterium_NLAE-zl-G12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
bacterium_NLAE-zl-G123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5
bacterium_NLAE-zl-G13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7
bacterium_NLAE-zl-G130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	15
bacterium_NLAE-zl-G133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
bacterium_NLAE-zl-G135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	8
bacterium_NLAE-zl-G147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5
bacterium_NLAE-zl-G148	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6
bacterium_NLAE-zl-G151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-G159	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G160	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	4	54
bacterium_NLAE-zl-G18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2
bacterium_NLAE-zl-G182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
bacterium_NLAE-zl-G186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	59
bacterium_NLAE-zl-G189	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	7	0	0	6
bacterium_NLAE-zl-G198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
bacterium_NLAE-zl-G20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
bacterium_NLAE-zl-G203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5
bacterium_NLAE-zl-G204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-G207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9
bacterium_NLAE-zl-G211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	30
bacterium_NLAE-zl-G22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	4
bacterium_NLAE-zl-G228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12
bacterium_NLAE-zl-G235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G239	0	0	0	9	1	3	5	0	5	2	10	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	10
bacterium_NLAE-zl-G240	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
bacterium_NLAE-zl-G268	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
bacterium_NLAE-zl-G271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7
bacterium_NLAE-zl-G273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1
bacterium_NLAE-zl-G276	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
bacterium_NLAE-zl-G277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
bacterium_NLAE-zl-G287	0	0	0	0	1	3	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
bacterium_NLAE-zl-G292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	3
bacterium_NLAE-zl-G295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G306	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8
bacterium_NLAE-zl-G315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4
bacterium_NLAE-zl-G317	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5
bacterium_NLAE-zl-G329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	25
bacterium_NLAE-zl-G33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-G330	0	0	0	0	3	2	2	0	7	1	5	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G335	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9
bacterium_NLAE-zl-G34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-G343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
bacterium_NLAE-zl-G356	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1
bacterium_NLAE-zl-G359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
bacterium_NLAE-zl-G38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11
bacterium_NLAE-zl-G393	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G394	0	0	0	0	43	3	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
bacterium_NLAE-zl-G406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	17
bacterium_NLAE-zl-G41	0	0	0	1	5	5	13	0	3	2	15	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G413	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G423	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1
bacterium_NLAE-zl-G432	0	0	0	0	2	2	3	0	3	3	1	1	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1
bacterium_NLAE-zl-G436	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
bacterium_NLAE-zl-G441	0	0	0	3	6	19	3	0	11	6	8	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4
bacterium_NLAE-zl-G450	0	0	0	4	15	14	6	0	12	12	16	0	17	0	0	0	0	1	0	0	1
bacterium_NLAE-zl-G455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7
bacterium_NLAE-zl-G456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2
bacterium_NLAE-zl-G46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bacterium_NLAE-zl-G466	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G468	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G472	0	0	0	5	19	24	37	0	21	9	26	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G478	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6
bacterium_NLAE-zl-G482	0	0	0	5	5	21	6	0	17	13	7	0	0	0	0	0	0	0	0	0	1
bacterium_NLAE-zl-G484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	14
bacterium_NLAE-zl-G494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	15
bacterium_NLAE-zl-G495	0	0	0	2	1	8	5	0	9	7	7	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G505	0	0	0	0	2	5	2	0	4	2	3	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G506	0	0	1	5	5	12	7	0	12	8	9	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G51	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
bacterium_NLAE-zl-G526	0	0	0	3	4	4	9	0	7	3	5	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G527	0	0	0	8	0	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G532	0	0	0	2	0	6	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G533	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G534	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G548	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G55	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2
bacterium_NLAE-zl-G64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4
bacterium_NLAE-zl-G69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
bacterium_NLAE-zl-G7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12
bacterium_NLAE-zl-G70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	7
bacterium_NLAE-zl-G71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3
bacterium_NLAE-zl-G72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
bacterium_NLAE-zl-G73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6
bacterium_NLAE-zl-G76	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G77	0	0	0	0	0	2	1	0	5	1	2	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
bacterium_NLAE-zl-G8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	17
bacterium_NLAE-zl-G83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
bacterium_NLAE-zl-G85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
bacterium_NLAE-zl-G86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14
bacterium_NLAE-zl-G88	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
bacterium_NLAE-zl-G91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bacterium_NLAE-zl-G92	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	7
bacterium_NLAE-zl-G96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
bacterium_NLAE-zl-G98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	7
bacterium_NLAE-zl-H10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
